type,id,gebaseerd_op,merk,model,uitvoering,kleur,bouwjaar,carrosserie,brandstof,transmissie,zitplaatsen,deuren,vermogen_pk,verbruik_l_100km,actieradius_km,bagageruimte_liter,kilometerstand,aantal_vorige_eigenaren,conditie,aanschafprijs,marge_percentage,airconditioning,cruise_control,apple_carplay_android_auto,navigatiesysteem,parkeersensoren_achter,achteruitrijcamera,stoelverwarming,led_koplampen,keyless_entry,lane_assist,parkeersensoren_voor,adaptive_cruise_control,trekhaak,elektrische_achterklep,panoramadak,camera_360_graden,aantal_opties,opties_lijst,lease_24m_10000km,lease_24m_15000km,lease_24m_20000km,lease_24m_25000km,lease_24m_30000km,lease_36m_10000km,lease_36m_15000km,lease_36m_20000km,lease_36m_25000km,lease_36m_30000km,lease_48m_10000km,lease_48m_15000km,lease_48m_20000km,lease_48m_25000km,lease_48m_30000km,lease_60m_10000km,lease_60m_15000km,lease_60m_20000km,lease_60m_25000km,lease_60m_30000km
Nieuw,mercedes-benz-c-klasse-business-solution-003,,Mercedes-Benz,C-Klasse,Business Solution,Grijs metallic,2026,Sedan,Diesel,Handgeschakeld,5,5,197,5.0,,480,0,0,Nieuw,65640,10,True,True,True,True,False,False,False,False,False,True,True,False,True,False,True,False,8,"navigatiesysteem, lane assist, parkeersensoren voor, trekhaak, panoramadak, airconditioning, cruise control, apple carplay android auto",946.29,991.41,1036.54,1081.66,1126.8,923.36,968.5,1013.62,1058.75,1103.87,911.91,957.03,1002.17,1047.29,1092.42,905.04,950.16,995.29,1040.41,1085.55
Nieuw,mercedes-benz-c-klasse-business-solution-004,,Mercedes-Benz,C-Klasse,Business Solution,Zwart,2026,Sedan,Diesel,Handgeschakeld,5,5,197,5.0,,480,0,0,Nieuw,65040,10,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,9,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, lane assist, parkeersensoren voor, adaptive cruise control, airconditioning, cruise control, apple carplay android auto",939.06,983.77,1028.49,1073.2,1117.92,916.14,960.85,1005.57,1050.28,1095.0,904.68,949.4,994.11,1038.83,1083.54,897.81,942.52,987.24,1031.95,1076.67
Nieuw,mercedes-benz-c-klasse-business-solution-005,,Mercedes-Benz,C-Klasse,Business Solution,Bruin metallic,2026,Sedan,Diesel,Handgeschakeld,5,5,197,5.0,,480,0,0,Nieuw,64540,10,True,True,True,True,True,False,False,True,False,True,False,False,False,False,False,False,7,"navigatiesysteem, parkeersensoren achter, led koplampen, lane assist, airconditioning, cruise control, apple carplay android auto",933.03,977.4,1021.78,1066.15,1110.52,910.12,954.49,998.86,1043.23,1087.6,898.66,943.03,987.4,1031.78,1076.14,891.78,936.15,980.53,1024.9,1069.27
Nieuw,mercedes-benz-c-klasse-business-solution-006,,Mercedes-Benz,C-Klasse,Business Solution,Groen metallic,2026,Sedan,Diesel,Handgeschakeld,5,5,197,5.0,,480,0,0,Nieuw,65040,10,True,True,True,True,False,True,False,True,False,False,False,True,False,False,False,False,7,"navigatiesysteem, achteruitrijcamera, led koplampen, adaptive cruise control, airconditioning, cruise control, apple carplay android auto",939.06,983.77,1028.49,1073.2,1117.92,916.14,960.85,1005.57,1050.28,1095.0,904.68,949.4,994.11,1038.83,1083.54,897.81,942.52,987.24,1031.95,1076.67
Nieuw,mercedes-benz-c-klasse-business-solution-007,,Mercedes-Benz,C-Klasse,Business Solution,Rood metallic,2026,Sedan,Diesel,Handgeschakeld,5,5,197,5.0,,480,0,0,Nieuw,66390,10,True,True,True,True,True,True,False,False,False,False,False,False,True,False,True,True,9,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, trekhaak, panoramadak, camera 360 graden, airconditioning, cruise control, apple carplay android auto",955.32,1000.96,1046.61,1092.25,1137.9,932.4,978.04,1023.68,1069.33,1114.97,920.94,966.58,1012.23,1057.87,1103.52,914.07,959.71,1005.36,1051.0,1096.65
Nieuw,mercedes-benz-c-klasse-business-solution-008,,Mercedes-Benz,C-Klasse,Business Solution,Zilver metallic,2026,Sedan,Diesel,Handgeschakeld,5,5,197,5.0,,480,0,0,Nieuw,68090,10,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,True,13,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, keyless entry, parkeersensoren voor, adaptive cruise control, elektrische achterklep, camera 360 graden, airconditioning, cruise control, apple carplay android auto",975.8,1022.6,1069.42,1116.23,1163.04,952.88,999.69,1046.5,1093.31,1140.13,941.42,988.23,1035.05,1081.85,1128.67,934.55,981.35,1028.17,1074.98,1121.79
Nieuw,mercedes-benz-c-klasse-business-solution-009,,Mercedes-Benz,C-Klasse,Business Solution,Grijs metallic,2026,Sedan,Diesel,Handgeschakeld,5,5,197,5.0,,480,0,0,Nieuw,67840,10,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,12,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, keyless entry, adaptive cruise control, trekhaak, camera 360 graden, airconditioning, cruise control, apple carplay android auto",972.79,1019.43,1066.07,1112.7,1159.35,949.86,996.5,1043.14,1089.78,1136.42,938.41,985.05,1031.69,1078.33,1124.97,931.54,978.18,1024.82,1071.45,1118.1
Nieuw,mercedes-benz-c-klasse-business-solution-010,,Mercedes-Benz,C-Klasse,Business Solution,Rood metallic,2026,Sedan,Diesel,Handgeschakeld,5,5,197,5.0,,480,0,0,Nieuw,68140,10,True,True,True,True,True,False,True,True,False,True,False,True,True,False,True,False,11,"navigatiesysteem, parkeersensoren achter, stoelverwarming, led koplampen, lane assist, adaptive cruise control, trekhaak, panoramadak, airconditioning, cruise control, apple carplay android auto",976.39,1023.24,1070.09,1116.94,1163.78,953.48,1000.33,1047.17,1094.02,1140.87,942.02,988.87,1035.72,1082.57,1129.4,935.14,981.99,1028.84,1075.69,1122.53
Nieuw,mercedes-benz-c-klasse-business-solution-011,,Mercedes-Benz,C-Klasse,Business Solution,Zwart,2026,Sedan,Diesel,Handgeschakeld,5,5,197,5.0,,480,0,0,Nieuw,66190,10,True,True,True,True,True,False,True,False,True,True,True,True,False,False,False,True,11,"navigatiesysteem, parkeersensoren achter, stoelverwarming, keyless entry, lane assist, parkeersensoren voor, adaptive cruise control, camera 360 graden, airconditioning, cruise control, apple carplay android auto",952.91,998.42,1043.92,1089.43,1134.94,930.0,975.5,1021.0,1066.51,1112.01,918.53,964.04,1009.55,1055.05,1100.56,911.66,957.17,1002.67,1048.18,1093.69
Nieuw,mercedes-benz-c-klasse-business-solution-012,,Mercedes-Benz,C-Klasse,Business Solution,Groen metallic,2026,Sedan,Diesel,Handgeschakeld,5,5,197,5.0,,480,0,0,Nieuw,63390,10,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,5,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, lane assist, airconditioning",919.18,962.76,1006.35,1049.93,1093.51,896.27,939.85,983.42,1027.0,1070.59,884.81,928.39,971.97,1015.55,1059.14,877.93,921.51,965.1,1008.68,1052.26
Nieuw,mercedes-benz-c-klasse-business-solution-013,,Mercedes-Benz,C-Klasse,Business Solution,Zwart,2026,Sedan,Diesel,Handgeschakeld,5,5,197,5.0,,480,0,0,Nieuw,62790,10,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,5,"lane assist, panoramadak, airconditioning, cruise control, apple carplay android auto",911.96,955.12,998.29,1041.46,1084.63,889.04,932.21,975.37,1018.55,1061.71,877.58,920.74,963.92,1007.08,1050.26,870.71,913.87,957.04,1000.21,1043.38
Nieuw,mercedes-benz-gla-business-solution-001,,Mercedes-Benz,GLA,Business Solution,Blauw metallic,2026,SUV,Benzine,Handgeschakeld,5,5,163,6.7,,500,0,0,Nieuw,55440,10,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,True,8,"navigatiesysteem, parkeersensoren achter, adaptive cruise control, trekhaak, camera 360 graden, airconditioning, cruise control, apple carplay android auto",823.43,861.54,899.66,937.77,975.89,800.5,838.62,876.73,914.85,952.96,789.05,827.17,865.28,903.4,941.51,782.18,820.29,858.41,896.52,934.64
Nieuw,mercedes-benz-gla-business-solution-002,,Mercedes-Benz,GLA,Business Solution,Rood metallic,2026,SUV,Benzine,Handgeschakeld,5,5,163,6.7,,500,0,0,Nieuw,55590,10,True,True,False,True,True,True,False,True,False,False,True,True,False,False,False,False,8,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, led koplampen, parkeersensoren voor, adaptive cruise control, airconditioning, cruise control",825.23,863.45,901.67,939.88,978.11,802.32,840.53,878.75,916.97,955.19,790.86,829.07,867.3,905.51,943.73,783.98,822.2,860.42,898.63,936.86
Nieuw,mercedes-benz-gla-business-solution-003,,Mercedes-Benz,GLA,Business Solution,Bruin metallic,2026,SUV,Benzine,Handgeschakeld,5,5,163,6.7,,500,0,0,Nieuw,56840,10,True,True,True,True,False,False,False,True,False,False,True,True,False,True,True,False,9,"navigatiesysteem, led koplampen, parkeersensoren voor, adaptive cruise control, elektrische achterklep, panoramadak, airconditioning, cruise control, apple carplay android auto",840.29,879.36,918.45,957.52,996.6,817.37,856.45,895.52,934.6,973.68,805.92,844.99,884.07,923.14,962.23,799.04,838.11,877.2,916.27,955.35
Nieuw,mercedes-benz-gla-business-solution-004,,Mercedes-Benz,GLA,Business Solution,Zilver metallic,2026,SUV,Benzine,Handgeschakeld,5,5,163,6.7,,500,0,0,Nieuw,54090,10,True,True,True,True,True,False,False,False,False,True,False,False,False,True,False,False,7,"navigatiesysteem, parkeersensoren achter, lane assist, elektrische achterklep, airconditioning, cruise control, apple carplay android auto",807.17,844.35,881.54,918.72,955.91,784.25,821.44,858.62,895.81,933.0,772.79,809.97,847.17,884.35,921.54,765.92,803.1,840.29,877.47,914.66
Nieuw,mercedes-benz-gla-business-solution-005,,Mercedes-Benz,GLA,Business Solution,Bruin metallic,2026,SUV,Benzine,Handgeschakeld,5,5,163,6.7,,500,0,0,Nieuw,55840,10,True,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,9,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, keyless entry, lane assist, adaptive cruise control, airconditioning, cruise control, apple carplay android auto",828.25,866.64,905.03,943.42,981.81,805.32,843.71,882.1,920.49,958.88,793.87,832.26,870.65,909.04,947.43,787.0,825.39,863.78,902.17,940.56
Nieuw,mercedes-benz-gla-business-solution-006,,Mercedes-Benz,GLA,Business Solution,Bruin metallic,2026,SUV,Benzine,Handgeschakeld,5,5,163,6.7,,500,0,0,Nieuw,55390,10,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,9,"parkeersensoren achter, achteruitrijcamera, keyless entry, parkeersensoren voor, trekhaak, panoramadak, airconditioning, cruise control, apple carplay android auto",822.82,860.9,898.99,937.07,975.15,799.91,837.99,876.06,914.14,952.23,788.45,826.53,864.61,902.69,940.78,781.57,819.65,857.74,895.82,933.9
Nieuw,mercedes-benz-gla-business-solution-007,,Mercedes-Benz,GLA,Business Solution,Blauw metallic,2026,SUV,Benzine,Handgeschakeld,5,5,163,6.7,,500,0,0,Nieuw,53590,10,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,6,"parkeersensoren achter, stoelverwarming, adaptive cruise control, camera 360 graden, airconditioning, apple carplay android auto",801.14,837.98,874.83,911.67,948.52,778.23,815.07,851.91,888.76,925.6,766.77,803.61,840.46,877.29,914.14,759.89,796.73,833.58,870.42,907.27
Nieuw,mercedes-benz-gla-business-solution-008,,Mercedes-Benz,GLA,Business Solution,Zwart,2026,SUV,Benzine,Handgeschakeld,5,5,163,6.7,,500,0,0,Nieuw,53840,10,True,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,7,"achteruitrijcamera, led koplampen, lane assist, adaptive cruise control, airconditioning, cruise control, apple carplay android auto",804.15,841.17,878.19,915.2,952.22,781.23,818.25,855.26,892.28,929.29,769.78,806.8,843.81,880.83,917.84,762.9,799.92,836.94,873.95,910.97
Nieuw,mercedes-benz-gla-business-solution-009,,Mercedes-Benz,GLA,Business Solution,Bruin metallic,2026,SUV,Benzine,Handgeschakeld,5,5,163,6.7,,500,0,0,Nieuw,55390,10,True,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,8,"navigatiesysteem, parkeersensoren achter, led koplampen, parkeersensoren voor, adaptive cruise control, airconditioning, cruise control, apple carplay android auto",822.82,860.9,898.99,937.07,975.15,799.91,837.99,876.06,914.14,952.23,788.45,826.53,864.61,902.69,940.78,781.57,819.65,857.74,895.82,933.9
Nieuw,mercedes-benz-gla-business-solution-010,,Mercedes-Benz,GLA,Business Solution,Groen metallic,2026,SUV,Benzine,Handgeschakeld,5,5,163,6.7,,500,0,0,Nieuw,55490,10,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,9,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, adaptive cruise control, elektrische achterklep, airconditioning, cruise control, apple carplay android auto",824.03,862.18,900.33,938.48,976.62,801.11,839.26,877.4,915.56,953.71,789.66,827.81,865.95,904.1,942.25,782.78,820.93,859.08,897.23,935.37
Nieuw,mercedes-benz-gla-business-solution-011,,Mercedes-Benz,GLA,Business Solution,Zwart,2026,SUV,Benzine,Handgeschakeld,5,5,163,6.7,,500,0,0,Nieuw,54190,10,True,True,True,False,False,True,True,False,False,False,False,True,False,False,True,False,7,"achteruitrijcamera, stoelverwarming, adaptive cruise control, panoramadak, airconditioning, cruise control, apple carplay android auto",808.37,845.63,882.88,920.14,957.4,785.46,822.71,859.96,897.22,934.47,773.99,811.25,848.51,885.76,923.02,767.12,804.38,841.63,878.89,916.15
Nieuw,mercedes-benz-gla-business-solution-012,,Mercedes-Benz,GLA,Business Solution,Bruin metallic,2026,SUV,Benzine,Handgeschakeld,5,5,163,6.7,,500,0,0,Nieuw,54390,10,True,True,True,False,True,False,False,False,False,False,False,True,False,False,True,False,6,"parkeersensoren achter, adaptive cruise control, panoramadak, airconditioning, cruise control, apple carplay android auto",810.78,848.17,885.57,922.96,960.36,787.86,825.25,862.64,900.04,937.43,776.4,813.79,851.19,888.58,925.98,769.53,806.92,844.32,881.71,919.11
Nieuw,mercedes-benz-gla-business-solution-013,,Mercedes-Benz,GLA,Business Solution,Rood metallic,2026,SUV,Benzine,Handgeschakeld,5,5,163,6.7,,500,0,0,Nieuw,54490,10,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,8,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, keyless entry, airconditioning, cruise control, apple carplay android auto",811.99,849.44,886.91,924.36,961.83,789.06,826.53,863.98,901.45,938.92,777.61,815.07,852.53,889.99,927.45,770.74,808.19,845.66,883.11,920.58
Nieuw,mercedes-benz-gla-business-solution-014,,Mercedes-Benz,GLA,Business Solution,Zwart,2026,SUV,Benzine,Handgeschakeld,5,5,163,6.7,,500,0,0,Nieuw,55140,10,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,10,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, keyless entry, parkeersensoren voor, airconditioning, cruise control, apple carplay android auto",819.81,857.73,895.63,933.54,971.44,796.9,834.8,872.71,910.62,948.53,785.43,823.35,861.26,899.16,937.07,778.56,816.48,854.38,892.29,930.19
Nieuw,mercedes-benz-gla-business-solution-015,,Mercedes-Benz,GLA,Business Solution,Grijs metallic,2026,SUV,Benzine,Handgeschakeld,5,5,163,6.7,,500,0,0,Nieuw,52790,10,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,6,"parkeersensoren achter, stoelverwarming, trekhaak, airconditioning, cruise control, apple carplay android auto",791.5,827.79,864.09,900.38,936.68,768.59,804.88,841.17,877.47,913.76,757.13,793.42,829.72,866.01,902.31,750.25,786.54,822.84,859.13,895.43
Nieuw,mercedes-benz-gla-business-solution-016,,Mercedes-Benz,GLA,Business Solution,Bruin metallic,2026,SUV,Benzine,Handgeschakeld,5,5,163,6.7,,500,0,0,Nieuw,58140,10,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,13,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, keyless entry, lane assist, parkeersensoren voor, adaptive cruise control, trekhaak, elektrische achterklep, airconditioning, apple carplay android auto",855.94,895.92,935.89,975.87,1015.83,833.03,873.0,912.97,952.94,992.92,821.57,861.54,901.52,941.49,981.45,814.69,854.67,894.64,934.62,974.58
Nieuw,mercedes-benz-gla-business-solution-017,,Mercedes-Benz,GLA,Business Solution,Zilver metallic,2026,SUV,Benzine,Handgeschakeld,5,5,163,6.7,,500,0,0,Nieuw,56390,10,True,True,True,True,True,True,True,True,False,False,False,True,False,True,False,False,10,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, adaptive cruise control, elektrische achterklep, airconditioning, cruise control, apple carplay android auto",834.87,873.63,912.41,951.17,989.95,811.95,850.72,889.48,928.26,967.02,800.49,839.26,878.03,916.8,955.57,793.62,832.38,871.16,909.92,948.7
Nieuw,mercedes-benz-gla-business-solution-018,,Mercedes-Benz,GLA,Business Solution,Bruin metallic,2026,SUV,Benzine,Handgeschakeld,5,5,163,6.7,,500,0,0,Nieuw,55540,10,True,True,True,True,True,False,False,True,True,False,False,True,False,False,False,False,8,"navigatiesysteem, parkeersensoren achter, led koplampen, keyless entry, adaptive cruise control, airconditioning, cruise control, apple carplay android auto",824.63,862.82,901.0,939.18,977.36,801.71,839.89,878.08,916.27,954.45,790.25,828.44,866.62,904.81,942.99,783.38,821.57,859.75,897.93,936.11
Nieuw,mercedes-benz-gla-business-solution-019,,Mercedes-Benz,GLA,Business Solution,Zwart,2026,SUV,Benzine,Handgeschakeld,5,5,163,6.7,,500,0,0,Nieuw,54540,10,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,False,8,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, keyless entry, adaptive cruise control, airconditioning, cruise control, apple carplay android auto",812.58,850.08,887.58,925.08,962.57,789.67,827.17,864.65,902.15,939.65,778.21,815.71,853.2,890.7,928.19,771.33,808.83,846.33,883.83,921.32
Nieuw,mercedes-benz-gla-business-solution-020,,Mercedes-Benz,GLA,Business Solution,Wit,2026,SUV,Benzine,Handgeschakeld,5,5,163,6.7,,500,0,0,Nieuw,53540,10,True,True,True,False,True,False,True,True,False,False,False,True,False,False,False,False,7,"parkeersensoren achter, stoelverwarming, led koplampen, adaptive cruise control, airconditioning, cruise control, apple carplay android auto",800.54,837.35,874.16,910.97,947.77,777.62,814.43,851.24,888.05,924.86,766.16,802.98,839.78,876.59,913.4,759.29,796.1,832.91,869.72,906.52
Nieuw,mercedes-benz-gla-business-solution-021,,Mercedes-Benz,GLA,Business Solution,Groen metallic,2026,SUV,Benzine,Handgeschakeld,5,5,163,6.7,,500,0,0,Nieuw,53840,10,True,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,7,"navigatiesysteem, parkeersensoren achter, stoelverwarming, elektrische achterklep, airconditioning, cruise control, apple carplay android auto",804.15,841.17,878.19,915.2,952.22,781.23,818.25,855.26,892.28,929.29,769.78,806.8,843.81,880.83,917.84,762.9,799.92,836.94,873.95,910.97
Nieuw,mercedes-benz-gla-business-solution-022,,Mercedes-Benz,GLA,Business Solution,Groen metallic,2026,SUV,Benzine,Handgeschakeld,5,5,163,6.7,,500,0,0,Nieuw,52240,10,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,4,"parkeersensoren achter, lane assist, trekhaak, airconditioning",784.88,820.8,856.71,892.63,928.54,761.96,797.87,833.79,869.7,905.62,750.51,786.42,822.34,858.25,894.17,743.63,779.55,815.46,851.38,887.29
Nieuw,mercedes-benz-gla-business-solution-023,,Mercedes-Benz,GLA,Business Solution,Wit,2026,SUV,Benzine,Handgeschakeld,5,5,163,6.7,,500,0,0,Nieuw,53940,10,True,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,7,"parkeersensoren achter, stoelverwarming, led koplampen, panoramadak, airconditioning, cruise control, apple carplay android auto",805.35,842.45,879.53,916.61,953.69,782.44,819.52,856.6,893.7,930.78,770.98,808.07,845.15,882.23,919.31,764.1,801.2,838.28,875.36,912.44
Nieuw,mercedes-benz-gla-business-solution-024,,Mercedes-Benz,GLA,Business Solution,Grijs metallic,2026,SUV,Benzine,Handgeschakeld,5,5,163,6.7,,500,0,0,Nieuw,53540,10,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,6,"navigatiesysteem, stoelverwarming, lane assist, airconditioning, cruise control, apple carplay android auto",800.54,837.35,874.16,910.97,947.77,777.62,814.43,851.24,888.05,924.86,766.16,802.98,839.78,876.59,913.4,759.29,796.1,832.91,869.72,906.52
