type,id,kenteken,gebaseerd_op,merk,model,uitvoering,kleur,bouwjaar,carrosserie,brandstof,transmissie,zitplaatsen,deuren,vermogen_pk,verbruik_l_100km,actieradius_km,co2_uitstoot_g_km,bagageruimte_liter,kilometerstand,aantal_vorige_eigenaren,conditie,aanschafprijs,airconditioning,cruise_control,apple_carplay_android_auto,navigatiesysteem,parkeersensoren_achter,achteruitrijcamera,stoelverwarming,led_koplampen,keyless_entry,lane_assist,parkeersensoren_voor,adaptive_cruise_control,trekhaak,elektrische_achterklep,panoramadak,camera_360_graden,aantal_opties,opties_lijst,afbeelding_pad
Nieuw,hyundai-i20-comfort-016,RMN-58-H,,Hyundai,i20,Comfort,Rood metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,32890,True,True,True,True,False,False,False,False,True,True,False,True,True,False,True,False,9,"navigatiesysteem, keyless entry, lane assist, adaptive cruise control, trekhaak, panoramadak, airconditioning, cruise control, apple carplay android auto",images/hyundai_i20_rood-metallic_herkleurd.jpg
Nieuw,hyundai-i20-comfort-017,HKH-36-T,,Hyundai,i20,Comfort,Zwart,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,29190,True,True,True,False,True,True,True,False,False,False,False,True,False,False,False,False,7,"parkeersensoren achter, achteruitrijcamera, stoelverwarming, adaptive cruise control, airconditioning, cruise control, apple carplay android auto",images/hyundai_i20_zwart_herkleurd.jpg
Nieuw,hyundai-i20-comfort-018,LXZ-93-B,,Hyundai,i20,Comfort,Bruin metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,31140,True,False,False,True,False,True,False,True,True,False,True,False,True,True,False,False,8,"navigatiesysteem, achteruitrijcamera, led koplampen, keyless entry, parkeersensoren voor, trekhaak, elektrische achterklep, airconditioning",images/hyundai_i20_bruin-metallic_herkleurd.jpg
Nieuw,hyundai-i20-comfort-019,ZRV-46-V,,Hyundai,i20,Comfort,Bruin metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,32540,True,True,True,True,False,False,True,False,False,True,True,True,False,False,True,False,9,"navigatiesysteem, stoelverwarming, lane assist, parkeersensoren voor, adaptive cruise control, panoramadak, airconditioning, cruise control, apple carplay android auto",images/hyundai_i20_bruin-metallic_herkleurd.jpg
Nieuw,hyundai-i20-comfort-020,NSM-89-R,,Hyundai,i20,Comfort,Bruin metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,30040,True,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False,7,"navigatiesysteem, parkeersensoren achter, stoelverwarming, lane assist, airconditioning, cruise control, apple carplay android auto",images/hyundai_i20_bruin-metallic_herkleurd.jpg
Nieuw,hyundai-i20-comfort-021,SHB-48-G,,Hyundai,i20,Comfort,Blauw metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,32340,True,True,True,True,True,True,False,True,False,False,True,False,False,False,True,False,9,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, led koplampen, parkeersensoren voor, panoramadak, airconditioning, cruise control, apple carplay android auto",images/hyundai_i20_blauw-metallic.jpg
Nieuw,hyundai-i20-comfort-022,RVK-90-J,,Hyundai,i20,Comfort,Blauw metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,27390,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,3,"achteruitrijcamera, airconditioning, apple carplay android auto",images/hyundai_i20_blauw-metallic.jpg
Nieuw,hyundai-i20-comfort-023,JLR-98-S,,Hyundai,i20,Comfort,Wit,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,31440,True,True,True,True,True,False,True,False,True,False,False,True,True,True,False,False,10,"navigatiesysteem, parkeersensoren achter, stoelverwarming, keyless entry, adaptive cruise control, trekhaak, elektrische achterklep, airconditioning, cruise control, apple carplay android auto",images/hyundai_i20_wit.jpg
Nieuw,hyundai-i20-comfort-024,CNK-68-W,,Hyundai,i20,Comfort,Bruin metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,27840,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,4,"keyless entry, airconditioning, cruise control, apple carplay android auto",images/hyundai_i20_bruin-metallic_herkleurd.jpg
Nieuw,hyundai-i20-comfort-025,BFG-70-T,,Hyundai,i20,Comfort,Zwart,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,31790,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,11,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, keyless entry, lane assist, parkeersensoren voor, airconditioning, cruise control, apple carplay android auto",images/hyundai_i20_zwart_herkleurd.jpg
Nieuw,hyundai-i20-comfort-026,PGS-55-N,,Hyundai,i20,Comfort,Zilver metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,30940,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,False,7,"navigatiesysteem, parkeersensoren achter, elektrische achterklep, panoramadak, airconditioning, cruise control, apple carplay android auto",images/hyundai_i20_zilver-metallic.jpg
Nieuw,hyundai-i20-comfort-027,HTB-75-J,,Hyundai,i20,Comfort,Bruin metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,31840,True,True,True,True,True,False,True,True,True,False,True,False,True,False,False,False,10,"navigatiesysteem, parkeersensoren achter, stoelverwarming, led koplampen, keyless entry, parkeersensoren voor, trekhaak, airconditioning, cruise control, apple carplay android auto",images/hyundai_i20_bruin-metallic_herkleurd.jpg
Nieuw,hyundai-i20-comfort-028,WZK-83-Z,,Hyundai,i20,Comfort,Zilver metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,30690,True,False,True,True,True,False,True,False,False,True,False,True,False,False,False,False,7,"navigatiesysteem, parkeersensoren achter, stoelverwarming, lane assist, adaptive cruise control, airconditioning, apple carplay android auto",images/hyundai_i20_zilver-metallic.jpg
Nieuw,hyundai-i20-comfort-029,FXT-32-K,,Hyundai,i20,Comfort,Rood metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,29940,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,7,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, airconditioning, cruise control, apple carplay android auto",images/hyundai_i20_rood-metallic_herkleurd.jpg
Nieuw,hyundai-i20-comfort-030,JJT-87-J,,Hyundai,i20,Comfort,Zilver metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,28740,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,6,"parkeersensoren achter, achteruitrijcamera, stoelverwarming, airconditioning, cruise control, apple carplay android auto",images/hyundai_i20_zilver-metallic.jpg
Nieuw,hyundai-i20-comfort-031,RMG-27-J,,Hyundai,i20,Comfort,Zilver metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,30690,True,True,True,True,True,False,False,False,True,False,True,False,False,False,False,True,8,"navigatiesysteem, parkeersensoren achter, keyless entry, parkeersensoren voor, camera 360 graden, airconditioning, cruise control, apple carplay android auto",images/hyundai_i20_zilver-metallic.jpg
Nieuw,hyundai-i20-comfort-032,JTV-99-K,,Hyundai,i20,Comfort,Zwart,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,28140,True,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,6,"achteruitrijcamera, stoelverwarming, keyless entry, airconditioning, cruise control, apple carplay android auto",images/hyundai_i20_zwart_herkleurd.jpg
Nieuw,hyundai-i20-comfort-033,HNP-78-M,,Hyundai,i20,Comfort,Zwart,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,31190,True,True,True,True,True,True,True,False,False,False,True,False,False,False,True,False,9,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, parkeersensoren voor, panoramadak, airconditioning, cruise control, apple carplay android auto",images/hyundai_i20_zwart_herkleurd.jpg
Nieuw,hyundai-i20-comfort-034,DSX-58-L,,Hyundai,i20,Comfort,Wit,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,28990,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,6,"navigatiesysteem, parkeersensoren achter, lane assist, airconditioning, cruise control, apple carplay android auto",images/hyundai_i20_wit.jpg
Nieuw,hyundai-i20-comfort-035,XDC-79-Z,,Hyundai,i20,Comfort,Rood metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,30890,True,False,True,False,True,True,False,True,False,True,True,False,True,True,False,False,9,"parkeersensoren achter, achteruitrijcamera, led koplampen, lane assist, parkeersensoren voor, trekhaak, elektrische achterklep, airconditioning, apple carplay android auto",images/hyundai_i20_rood-metallic_herkleurd.jpg
Nieuw,hyundai-i20-comfort-036,XBH-71-N,,Hyundai,i20,Comfort,Zilver metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,32940,True,True,True,True,True,False,True,True,True,False,True,True,True,False,False,False,11,"navigatiesysteem, parkeersensoren achter, stoelverwarming, led koplampen, keyless entry, parkeersensoren voor, adaptive cruise control, trekhaak, airconditioning, cruise control, apple carplay android auto",images/hyundai_i20_zilver-metallic.jpg
Nieuw,hyundai-i20-comfort-037,PGM-50-J,,Hyundai,i20,Comfort,Grijs metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,32390,True,True,True,True,True,False,False,True,False,True,False,True,False,False,False,True,9,"navigatiesysteem, parkeersensoren achter, led koplampen, lane assist, adaptive cruise control, camera 360 graden, airconditioning, cruise control, apple carplay android auto",images/hyundai_i20_grijs-metallic.jpg
Nieuw,hyundai-i20-comfort-038,XMK-15-H,,Hyundai,i20,Comfort,Rood metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,32640,True,True,True,True,True,False,True,False,False,True,False,True,False,False,True,False,9,"navigatiesysteem, parkeersensoren achter, stoelverwarming, lane assist, adaptive cruise control, panoramadak, airconditioning, cruise control, apple carplay android auto",images/hyundai_i20_rood-metallic_herkleurd.jpg
Nieuw,hyundai-i20-comfort-039,MHG-47-B,,Hyundai,i20,Comfort,Grijs metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,32340,True,True,True,True,True,True,False,True,False,False,True,False,False,False,True,False,9,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, led koplampen, parkeersensoren voor, panoramadak, airconditioning, cruise control, apple carplay android auto",images/hyundai_i20_grijs-metallic.jpg
Nieuw,hyundai-i20-comfort-040,KHR-94-L,,Hyundai,i20,Comfort,Blauw metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,31540,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,10,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, keyless entry, lane assist, parkeersensoren voor, airconditioning, cruise control, apple carplay android auto",images/hyundai_i20_blauw-metallic.jpg
Nieuw,hyundai-i20-comfort-041,HTZ-97-J,,Hyundai,i20,Comfort,Groen metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,30840,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,8,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, airconditioning, cruise control, apple carplay android auto",images/hyundai_i20_groen-metallic.jpg
Nieuw,hyundai-i20-comfort-042,JSS-40-S,,Hyundai,i20,Comfort,Blauw metallic,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,31790,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,10,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, keyless entry, parkeersensoren voor, airconditioning, cruise control, apple carplay android auto",images/hyundai_i20_blauw-metallic.jpg
Nieuw,hyundai-i20-comfort-043,ZJB-41-X,,Hyundai,i20,Comfort,Zwart,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,31890,True,True,False,True,True,True,True,True,True,False,False,False,False,False,True,False,9,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, keyless entry, panoramadak, airconditioning, cruise control",images/hyundai_i20_zwart_herkleurd.jpg
Nieuw,hyundai-i20-comfort-044,VSW-25-G,,Hyundai,i20,Comfort,Zwart,2026,Hatchback,Benzine,Handgeschakeld,5,5,100,5.5,,130,350,0,0,Nieuw,33090,True,True,False,True,True,True,True,False,True,False,True,True,True,False,True,False,11,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, keyless entry, parkeersensoren voor, adaptive cruise control, trekhaak, panoramadak, airconditioning, cruise control",images/hyundai_i20_zwart_herkleurd.jpg
Nieuw,hyundai-kona-comfort-001,BVL-43-G,,Hyundai,Kona,Comfort,Wit,2026,SUV,Elektrisch,Automaat,5,5,156,,377,0,500,0,0,Nieuw,46240,True,True,True,True,True,False,False,False,True,True,False,True,True,False,False,False,9,"navigatiesysteem, parkeersensoren achter, keyless entry, lane assist, adaptive cruise control, trekhaak, airconditioning, cruise control, apple carplay android auto",images/hyundai_kona_wit.jpg
Nieuw,hyundai-kona-comfort-002,CHS-00-P,,Hyundai,Kona,Comfort,Bruin metallic,2026,SUV,Elektrisch,Automaat,5,5,156,,377,0,500,0,0,Nieuw,48140,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,11,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, keyless entry, lane assist, adaptive cruise control, airconditioning, cruise control, apple carplay android auto",images/hyundai_kona_bruin-metallic_herkleurd.jpg
Nieuw,hyundai-kona-comfort-003,JRM-21-T,,Hyundai,Kona,Comfort,Grijs metallic,2026,SUV,Elektrisch,Automaat,5,5,156,,377,0,500,0,0,Nieuw,44540,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,6,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, airconditioning, cruise control, apple carplay android auto",images/hyundai_kona_grijs-metallic.jpg
Nieuw,hyundai-kona-comfort-004,XSD-91-W,,Hyundai,Kona,Comfort,Rood metallic,2026,SUV,Elektrisch,Automaat,5,5,156,,377,0,500,0,0,Nieuw,45590,True,True,False,True,True,False,False,True,False,True,True,False,False,False,False,False,7,"navigatiesysteem, parkeersensoren achter, led koplampen, lane assist, parkeersensoren voor, airconditioning, cruise control",images/hyundai_kona_rood-metallic.jpg
Nieuw,hyundai-kona-comfort-005,GVV-03-X,,Hyundai,Kona,Comfort,Zwart,2026,SUV,Elektrisch,Automaat,5,5,156,,377,0,500,0,0,Nieuw,47140,True,False,True,True,True,True,False,False,True,True,True,False,True,False,True,False,10,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, keyless entry, lane assist, parkeersensoren voor, trekhaak, panoramadak, airconditioning, apple carplay android auto",images/hyundai_kona_zwart.jpg
Nieuw,hyundai-kona-comfort-006,WVB-38-D,,Hyundai,Kona,Comfort,Zilver metallic,2026,SUV,Elektrisch,Automaat,5,5,156,,377,0,500,0,0,Nieuw,45490,True,True,True,True,True,True,False,False,True,False,True,False,False,False,False,False,8,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, keyless entry, parkeersensoren voor, airconditioning, cruise control, apple carplay android auto",images/hyundai_kona_zilver-metallic_herkleurd.jpg
Nieuw,hyundai-kona-comfort-007,CTH-66-K,,Hyundai,Kona,Comfort,Bruin metallic,2026,SUV,Elektrisch,Automaat,5,5,156,,377,0,500,0,0,Nieuw,44540,True,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,6,"led koplampen, lane assist, trekhaak, elektrische achterklep, airconditioning, cruise control",images/hyundai_kona_bruin-metallic_herkleurd.jpg
Nieuw,hyundai-kona-comfort-008,CZJ-42-R,,Hyundai,Kona,Comfort,Wit,2026,SUV,Elektrisch,Automaat,5,5,156,,377,0,500,0,0,Nieuw,47540,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,12,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, keyless entry, lane assist, parkeersensoren voor, camera 360 graden, airconditioning, cruise control, apple carplay android auto",images/hyundai_kona_wit.jpg
Nieuw,hyundai-kona-comfort-009,VNS-68-B,,Hyundai,Kona,Comfort,Grijs metallic,2026,SUV,Elektrisch,Automaat,5,5,156,,377,0,500,0,0,Nieuw,45140,True,True,True,True,True,False,False,False,True,False,False,False,True,False,False,False,7,"navigatiesysteem, parkeersensoren achter, keyless entry, trekhaak, airconditioning, cruise control, apple carplay android auto",images/hyundai_kona_grijs-metallic.jpg
Nieuw,hyundai-kona-comfort-010,GBT-65-V,,Hyundai,Kona,Comfort,Bruin metallic,2026,SUV,Elektrisch,Automaat,5,5,156,,377,0,500,0,0,Nieuw,44340,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,7,"parkeersensoren achter, achteruitrijcamera, parkeersensoren voor, trekhaak, airconditioning, cruise control, apple carplay android auto",images/hyundai_kona_bruin-metallic_herkleurd.jpg
Nieuw,hyundai-kona-comfort-011,BLP-97-V,,Hyundai,Kona,Comfort,Groen metallic,2026,SUV,Elektrisch,Automaat,5,5,156,,377,0,500,0,0,Nieuw,44690,True,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,6,"navigatiesysteem, parkeersensoren achter, stoelverwarming, lane assist, airconditioning, cruise control",images/hyundai_kona_groen-metallic.jpg
Nieuw,hyundai-kona-comfort-012,GTX-13-R,,Hyundai,Kona,Comfort,Groen metallic,2026,SUV,Elektrisch,Automaat,5,5,156,,377,0,500,0,0,Nieuw,45140,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,6,"navigatiesysteem, parkeersensoren achter, led koplampen, trekhaak, airconditioning, cruise control",images/hyundai_kona_groen-metallic.jpg
Nieuw,hyundai-kona-comfort-013,FLD-35-C,,Hyundai,Kona,Comfort,Grijs metallic,2026,SUV,Elektrisch,Automaat,5,5,156,,377,0,500,0,0,Nieuw,44540,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,False,7,"achteruitrijcamera, stoelverwarming, led koplampen, parkeersensoren voor, airconditioning, cruise control, apple carplay android auto",images/hyundai_kona_grijs-metallic.jpg
Nieuw,hyundai-kona-comfort-014,MTS-11-N,,Hyundai,Kona,Comfort,Zilver metallic,2026,SUV,Elektrisch,Automaat,5,5,156,,377,0,500,0,0,Nieuw,46640,True,False,True,True,False,True,False,True,False,True,False,False,False,False,True,False,7,"navigatiesysteem, achteruitrijcamera, led koplampen, lane assist, panoramadak, airconditioning, apple carplay android auto",images/hyundai_kona_zilver-metallic_herkleurd.jpg
Nieuw,hyundai-kona-comfort-015,RMP-33-W,,Hyundai,Kona,Comfort,Rood metallic,2026,SUV,Elektrisch,Automaat,5,5,156,,377,0,500,0,0,Nieuw,46140,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,9,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, keyless entry, lane assist, parkeersensoren voor, airconditioning, cruise control, apple carplay android auto",images/hyundai_kona_rood-metallic.jpg
